
175223
40834
178900
104162
36218
171915
66098
90850
125403
192951
137166
104557
66690
150999
51811
79828
54043
30549
161936
2651
44163
3076
28143
148228
124742
715
33160
145928
68425
146021
10
137405
137479
100423
25313
154904
185497
66356
139583
139582
128236
27588
113294
122115
68227
172242
172225
71074
76546
155703
167911
157820
158932
167909
167910
36235
149503
132128
138788
62219
86246
15512
54998
163354
2083
44
192802
38364
25821
325
209541
149155
150376
194081
156129
169654
40793
108722
154902
483
171669
91312
118418
39856
119657
92828
55660
145325
170
96260
108783
161138
135779
157354
198609
1761
30323
70704
154597
2655
11170
1767
1762
171011
699
3439
17392
8989
98778
116
194523
58110
1502
177524
191862
54138
154203
46807
155821
466
176494
154906
148949
883
28023
2452
63632
155451
92776
929
66188
147451
192455
154901
95234
15511
199478
100901
110139
258
132758
172
136063
65244
175155
6472
171668
103343
140613
142365
142366
30539
132118
132117
37046
174430
110524
203270
93
41569
184712
30380
148931
192457
137297
3955
129122
166658
170825
2397
98
207208
26054
15987
41541
17329
118063
6249
124787
20237
9653
8269
30933
143741
550
33665
760
54137
1231
43236
185081
908
28723
10547
168435
18803
96613
492
31260
27708
148601
158837
147404
198836
432
145103
68448
173346
41636
65516
5
118000
27848
65901
108429
141932
151173
20750
25685
111172
120217
24742
205916
198773
1294
113301
4636
13291
212445
132018
47
7204
29030
31730
193212
5782
15156
125028
27746
158899
160010
147151
26990
204027
140863
147827
121414
131357
193042
122891
41833
521
43111
175117
18602
41
90137
170216
180593
140933
11
85005
154905
172308
22287
166081
19237
58602
55705
153938
171131
278
822
142057
12902
2993
5405
15158
2591
21385
50381
39938
826
43443
104590
57390
193739
137900
71671
57070
